,BG_ID,GR_AC,HO,PH,UC,ED,GO,POP_TOTAL,WH,BL,AS,HI,IN,OR,PO,HHLD_TOTAL,CH,SM,NC,WORKERS_ALL,WORKERS_ESSENTIAL,ER,UR,EQ,JO,FARE_NO,FARE_YES,DISPARITY,P_WH,P_BL,P_AS,P_HI,P_IN,P_OR,AREA_KM2,DENSITY,GR_M2,CE01,SC00,SC01,SC02,SC03,SC04,SC05,SC06,SC07,SC08,SC09
0,170310633032,0.1190620704,0,0,0,0,0,682,557,0,102,21,0,2,27,503,9,0,235,466.0,211.0,1,1,0,20,795600.5,785575.5,1.012761345,0.8167155425,0.0,0.14956011730000002,0.030791788860000006,0.0,0.00293255132,0.083,8216.867470000001,481.82753039999994,4,40.875,40.875,125222.0,795600.5,1091239.5,540128.7579999999,30385.5,128793.0,199077.5,102206.95800000001
1,170310812024,0.003332218742,0,0,0,0,0,797,620,32,107,10,0,28,48,393,64,8,124,367.0,151.0,1,1,0,222,951475.5,887323.0,1.072298926,0.7779171895,0.040150564619999995,0.1342534504,0.01254705144,0.0,0.035131744039999996,0.036000000000000004,22138.888890000002,13.48502274,36,20.70833333333333,20.70833333333333,689600.5,951475.5,1199305.5,731485.322,97857.0,158010.0,214282.5,131120.001
2,550590029061,0.0,0,0,0,0,0,2280,1902,43,7,272,0,56,230,813,276,47,8,1181.0,585.0,0,0,0,139,1317.0,139.0,9.474820144,0.8342105262999999,0.01885964912,0.003070175439,0.1192982456,0.0,0.02456140351,4.9319999999999995,462.2871046,0.0,73,0.0,0.0,139.0,1317.0,2659.0,1979.4089999999999,73.0,442.0,897.0,609.418
3,170978644103,2.397278627e-07,0,0,0,0,0,580,519,0,44,17,0,0,47,203,76,0,5,372.0,151.0,1,0,0,74,1186.0,707.0,1.6775106080000002,0.8948275862,0.0,0.07586206897,0.02931034483,0.0,0.0,1.68,345.23809520000003,0.0009701450984,25,0.0,0.0,622.0,1186.0,8844.0,6363.173000000001,211.0,330.0,1636.0,1486.1589999999999
4,170312420003,0.002840704705,0,0,0,0,1,1421,563,443,47,368,0,0,185,538,132,74,135,556.0,261.0,1,1,0,230,1056542.0,883090.5,1.196414184,0.3961998593,0.3117522871,0.03307529909,0.2589725545,0.0,0.0,0.08199999999999999,17329.26829,11.49593424,56,44.08333333333334,44.08333333333334,785467.0,1056542.0,1432443.0,810863.564,117783.5,182841.5,267499.5,147683.745
5,170318241132,0.05925827082000001,0,1,0,0,2,1758,1569,72,45,72,0,0,0,623,160,36,8,874.0,444.0,1,0,0,221,1545.0,1545.0,1.0,0.8924914676000001,0.040955631400000005,0.025597269619999998,0.040955631400000005,0.0,0.0,2.574,682.983683,239.8099258,122,0.0,0.0,1150.0,1545.0,3660.5,4077.406,472.0,601.0,1389.0,1562.001
6,170978608101,1.461128224,0,3,0,0,4,4188,3175,396,150,308,0,159,344,1329,713,217,27,1958.0,961.0,1,0,0,2105,2939.0,2384.0,1.232802013,0.7581184336,0.09455587392999999,0.03581661891,0.0735434575,0.0,0.03796561605,19.725,212.31939159999996,5912.981364,510,0.8333333333333334,0.8333333333333334,2105.0,2939.0,3107.0,2007.223,510.0,660.0,700.0,504.99800000000005
7,171978803141,5.891246232,0,0,0,0,1,1699,1243,67,292,97,0,0,9,514,306,18,4,893.0,422.0,1,0,0,1078,1692.0,1692.0,1.0,0.7316068275,0.039434961739999996,0.1718658034,0.0570924073,0.0,0.0,12.788,132.8589302,23841.048730000002,148,0.0,0.0,1307.0,1692.0,5955.0,2779.073,236.0,368.0,2189.0,883.0939999999999
8,170318428005,0.0,0,0,0,0,0,1759,99,84,0,1549,27,0,608,494,274,89,86,373.0,208.0,1,1,1,49,167811.5,157112.5,1.068097701,0.0562819784,0.04775440591,0.0,0.8806139852,0.015349630469999999,0.0,0.10300000000000001,17077.6699,0.0,3,15.041666666666664,15.041666666666664,34255.5,167811.5,911681.0,414618.055,6878.5,36372.0,149791.0,77408.094
9,170318130001,0.00687448245,0,0,0,0,2,790,362,397,0,31,0,0,32,245,84,36,12,367.0,173.0,1,1,1,531,179180.5,175988.5,1.018137549,0.4582278481,0.5025316456000001,0.0,0.03924050633,0.0,0.0,0.16699999999999998,4730.538922,27.82006805,75,29.45833333333333,29.45833333333333,30290.0,179180.5,918581.0,441693.49100000004,7639.5,38596.5,149126.5,81514.379
10,170312431002,0.0009298318376,0,1,0,0,0,557,405,11,45,76,0,20,62,255,58,0,35,431.0,210.0,1,1,1,763,998891.5,888899.5,1.123739523,0.7271095153,0.0197486535,0.08078994614,0.1364452424,0.0,0.03590664273,0.201,2771.144279,3.76289927,136,14.833333333333336,14.833333333333336,661099.5,998891.5,1297371.5,735173.45,89536.0,165680.5,234960.5,132199.557
11,170318310002,0.008518419679,0,0,0,0,0,1230,1071,9,95,34,0,21,15,612,79,0,56,903.0,380.0,1,1,0,94,1027078.0,935142.0,1.098312342,0.8707317073,0.007317073171,0.07723577236000001,0.02764227642,0.0,0.01707317073,0.161,7639.751553,34.47285186,28,13.125,13.125,169309.0,1027078.0,1323995.0,672225.233,38660.0,175397.5,243465.5,125283.975
12,170318133011,0.0,0,0,0,0,1,1495,43,113,0,1339,0,0,344,405,235,49,49,573.0,315.0,1,1,1,140,149179.0,98244.5,1.518446325,0.028762541810000004,0.07558528428,0.0,0.8956521739,0.0,0.0,0.486,3076.131687,0.0,13,14.5,14.5,29098.5,149179.0,682792.5,393185.893,6644.0,32578.0,121516.5,73252.936
13,170318124002,0.012667119499999999,0,0,0,0,0,1062,732,114,110,35,0,71,109,380,116,0,9,605.0,267.0,1,1,0,68,139308.5,128259.0,1.0861499,0.6892655367,0.10734463279999999,0.1035781544,0.0329566855,0.0,0.06685499058,0.389,2730.0771210000003,51.26205922,22,18.291666666666668,18.291666666666668,32567.5,139308.5,977872.0,454097.93799999997,10071.5,31595.5,163090.5,84258.147
14,170318143001,0.03723841744,0,0,0,0,1,1975,71,0,0,1904,0,0,377,513,322,94,58,760.0,392.0,1,1,1,58,76551.0,47016.0,1.628190403,0.035949367089999996,0.0,0.0,0.9640506329,0.0,0.0,0.244,8094.262295,150.698662,29,2.958333333333333,2.958333333333333,15734.5,76551.0,574496.0,359245.86799999996,3840.0,16323.5,97922.0,65994.817
15,170318277002,0.0,0,0,0,0,0,1244,248,860,0,103,8,25,404,396,185,135,35,409.0,250.0,1,1,1,26,11866.0,5681.0,2.088716775,0.1993569132,0.6913183279999999,0.0,0.08279742764999999,0.006430868167,0.02009646302,0.34,3658.823529,0.0,13,1.1666666666666667,1.1666666666666667,3987.5,11866.0,54473.5,208794.105,1016.5,3205.0,11993.5,36324.39
16,170318068022,0.0,0,0,0,0,0,1362,438,414,395,63,5,47,107,504,171,52,39,900.0,466.0,1,1,1,15,116471.5,92402.5,1.260479965,0.32158590309999996,0.3039647577,0.2900146843,0.046255506610000004,0.0036710719530000002,0.03450807636,0.201,6776.119403,0.0,9,8.958333333333334,8.958333333333334,29565.0,116471.5,263061.0,329198.36600000004,7289.0,29600.0,66286.0,65036.968
17,170318146003,0.0,0,0,0,0,0,1101,117,39,89,828,0,28,140,299,160,0,21,412.0,219.0,1,1,1,10,84342.5,39306.5,2.145764695,0.10626703,0.03542234332,0.080835604,0.7520435967,0.0,0.025431425980000002,0.165,6672.7272729999995,0.0,2,1.8333333333333333,1.8333333333333333,24257.5,84342.5,517260.5,361221.519,6464.0,21846.5,89503.5,67977.532
18,170312213001,0.0,0,0,0,0,2,1313,605,18,14,651,0,25,344,545,81,12,193,740.0,358.0,1,1,1,681,999104.5,524471.0,1.90497568,0.4607768469,0.01370906321,0.010662604720000001,0.4958111196,0.0,0.019040365580000003,0.142,9246.478873,0.0,191,39.41666666666666,39.41666666666666,108534.0,999104.5,1323772.5,670154.048,22736.5,170441.0,242374.0,124454.915
19,170318034001,0.02862867378,0,0,0,0,0,1009,944,0,15,22,0,28,46,376,135,0,11,439.0,190.0,1,0,0,159,26989.5,26595.0,1.014833615,0.935579782,0.0,0.01486620416,0.02180376611,0.0,0.027750247769999997,0.409,2466.9926649999998,115.8562348,39,1.3333333333333333,1.3333333333333333,6924.5,26989.5,72451.0,87656.674,1994.5,7025.5,17948.5,20147.875
20,170317505002,0.08621342205,0,1,0,0,1,769,141,600,0,7,0,21,45,282,42,15,32,308.0,170.0,1,1,0,193,56553.5,46366.5,1.219706038,0.18335500649999997,0.7802340701999999,0.0,0.009102730819,0.0,0.027308192460000002,0.434,1771.8894010000001,348.89364910000006,63,13.833333333333336,13.833333333333336,14204.0,56553.5,176453.5,292410.679,3982.5,15423.5,45019.5,56247.977
21,170311403023,0.02889785414,0,0,0,0,0,1867,564,186,273,587,0,257,275,517,163,91,60,673.0,359.0,1,1,1,435,170895.0,149364.5,1.1441473709999999,0.3020889127,0.09962506695000001,0.1462238886,0.3144081414,0.0,0.13765399039999998,0.183,10202.185790000001,116.94556999999999,77,17.0,17.0,35372.0,170895.0,1048636.0,476165.158,9153.0,45703.5,185323.0,89811.23300000001
22,170978649012,0.1057961889,0,0,0,0,0,1717,1575,0,110,9,0,23,9,644,259,35,15,786.0,306.0,1,0,0,529,43829.5,19049.0,2.300881936,0.9172976120999999,0.0,0.06406523005,0.005241700641,0.0,0.01339545719,0.845,2031.9526629999998,428.14236500000004,200,4.25,4.25,7684.0,43829.5,102006.0,190848.53399999999,1595.5,7641.0,20476.0,34495.412000000004
23,170310608001,0.0,0,0,0,0,0,1528,1190,50,182,57,0,49,66,938,0,0,282,893.0,383.0,1,1,0,299,881174.0,800677.0,1.100536171,0.7787958115000001,0.03272251309,0.1191099476,0.03730366492,0.0,0.03206806283,0.051,29960.784310000003,0.0,150,42.25,42.25,137268.0,881174.0,1138958.0,570895.0079999999,32940.0,147333.0,208765.0,107959.771
24,170438463082,0.37392441130000004,0,1,0,0,1,1440,965,92,37,280,0,66,181,632,185,37,3,680.0,357.0,1,0,0,833,4702.0,4276.0,1.0996258190000001,0.6701388889,0.06388888889,0.025694444440000002,0.19444444440000003,0.0,0.04583333333,1.121,1284.567351,1513.2197429999999,229,1.7083333333333333,1.7083333333333333,1397.0,4702.0,19347.0,33670.58,417.0,1583.5,6135.5,8089.534000000001
25,170312105011,0.0,0,0,0,0,1,912,223,31,0,626,0,32,172,324,135,18,85,447.0,236.0,1,1,1,303,805346.0,600081.0,1.342062155,0.2445175439,0.03399122807,0.0,0.6864035088,0.0,0.0350877193,0.096,9500.0,0.0,56,19.291666666666668,19.291666666666668,64024.5,805346.0,1309420.0,612982.358,18740.5,138169.0,236882.0,115372.019
26,170898530061,0.0,0,0,0,0,0,1391,803,65,183,328,0,12,101,417,132,21,67,635.0,308.0,1,0,1,144,26277.0,26277.0,1.0,0.5772825306,0.046728971960000004,0.1315600288,0.2358015816,0.0,0.008626887132,0.83,1675.903614,0.0,64,1.125,1.125,6286.0,26277.0,40339.5,25742.009,1490.5,7375.5,11608.0,7064.543000000001
27,170316009001,0.005243160291,0,0,0,0,0,437,123,5,282,27,0,0,43,152,38,0,29,325.0,194.0,1,1,1,36,747825.5,723210.5,1.0340357340000002,0.2814645309,0.0114416476,0.6453089245,0.06178489703,0.0,0.0,0.087,5022.988506000001,21.21833565,7,13.666666666666664,13.666666666666664,112173.0,747825.5,1082665.5,539954.041,26008.0,108520.0,181828.5,96531.02
28,170318005002,0.0,0,0,0,0,0,918,862,0,15,33,8,0,3,300,130,8,4,385.0,172.0,1,0,0,512,69528.0,14140.0,4.917114569,0.9389978214,0.0,0.016339869280000002,0.03594771242,0.00871459695,0.0,0.667,1376.3118439999998,0.0,202,3.208333333333333,3.208333333333333,7733.5,69528.0,134603.0,221596.61899999998,2199.0,17734.0,32906.5,42534.495
29,170318096003,0.21215434390000001,0,0,0,0,0,1074,133,562,54,235,0,90,162,339,106,40,50,603.0,313.0,1,1,0,994,127049.5,125307.5,1.0139018020000001,0.1238361266,0.5232774674,0.05027932961,0.21880819370000001,0.0,0.08379888267999999,0.706,1521.246459,858.5589282,185,12.791666666666664,12.791666666666664,45686.5,127049.5,422029.5,374905.159,12737.5,33108.5,101772.5,73336.204
30,170438427044,0.0001843566502,0,0,0,0,0,1869,1182,291,146,226,0,24,232,723,191,55,30,790.0,342.0,1,0,0,7,26950.0,25992.0,1.036857495,0.632423756,0.1556982343,0.07811663991000001,0.12092027820000001,0.0,0.01284109149,0.794,2353.904282,0.7460655533,2,2.5416666666666665,2.5416666666666665,5478.0,26950.0,53726.0,66983.015,2209.0,6022.0,12439.0,15083.066
31,170318174002,2.828099131e-05,0,0,0,0,0,1185,316,232,1,618,0,18,143,381,135,5,4,620.0,333.0,1,1,1,25,143091.5,41344.5,3.460956113,0.2666666667,0.1957805907,0.0008438818565,0.5215189873,0.0,0.01518987342,0.342,3464.9122810000003,0.1144492125,3,2.708333333333333,2.708333333333333,37531.5,143091.5,639591.5,443453.82700000005,8151.0,33069.5,113560.5,82009.897
32,170898544001,0.04605119562,0,0,0,0,1,1089,20,335,0,734,0,0,335,243,204,159,16,251.0,144.0,1,0,1,50,21728.0,21728.0,1.0,0.01836547291,0.3076216713,0.0,0.6740128558,0.0,0.0,0.32899999999999996,3310.0303949999998,186.3627415,11,1.125,1.125,5222.5,21728.0,54846.5,41628.953,1575.5,5510.5,15350.5,10641.623
33,170310306012,0.00042720543510000003,0,0,0,0,0,1084,310,288,268,218,0,0,406,486,53,17,194,376.0,198.0,1,1,1,46,314777.5,291649.5,1.079300667,0.2859778598,0.26568265679999997,0.2472324723,0.20110701109999998,0.0,0.0,0.069,15710.14493,1.7288405869999999,26,40.41666666666666,40.41666666666666,44683.5,314777.5,1037474.0,464095.532,12209.5,74505.0,183926.5,88783.071
34,170318231015,0.0,0,0,0,0,0,1125,898,0,0,182,0,45,121,379,115,17,45,476.0,245.0,1,0,0,172,22443.0,6789.5,3.305545327,0.7982222221999999,0.0,0.0,0.1617777778,0.0,0.04,0.447,2516.778523,0.0,88,2.333333333333333,2.333333333333333,2817.0,22443.0,61962.0,61463.21,1033.5,5939.0,16880.0,16291.05
35,170317608034,0.0004675616543,0,0,0,0,0,1172,969,26,56,43,0,78,150,420,138,48,57,548.0,287.0,1,1,1,86,90511.5,85438.0,1.059382242,0.8267918089,0.02218430034,0.04778156996999999,0.0366894198,0.0,0.06655290102000001,0.185,6335.135135,1.892156556,32,2.708333333333333,2.708333333333333,18520.5,90511.5,406783.0,370561.458,3009.0,18410.0,68496.0,68136.459
36,171118715005,13.70225906,0,0,0,0,0,1411,1344,0,0,67,0,0,0,569,78,0,27,743.0,327.0,1,0,0,454,454.0,454.0,1.0,0.9525159461,0.0,0.0,0.04748405386,0.0,0.0,54.492,25.89370917,55451.12412000001,127,0.0,0.0,0.0,454.0,454.0,609.186,0.0,127.0,127.0,101.906
37,170318188002,0.0,0,0,0,0,0,615,579,8,0,28,0,0,38,255,70,0,9,416.0,192.0,1,1,0,45,30025.5,13976.0,2.148361477,0.9414634145999999,0.01300813008,0.0,0.04552845528,0.0,0.0,0.247,2489.878543,0.0,14,2.0,2.0,6561.0,30025.5,229557.5,314714.804,2374.0,7977.0,44147.5,57765.22
38,170317306002,0.0,0,0,0,0,0,1523,13,1486,0,14,10,0,463,471,175,92,75,526.0,306.0,1,1,1,1,54846.0,53213.5,1.030678305,0.008535784636,0.9757058437,0.0,0.009192383454,0.006565988181000001,0.0,0.4,3807.5,0.0,1,14.291666666666664,14.291666666666664,9686.5,54846.0,596308.5,332416.203,3070.0,14604.5,93287.5,61904.62
39,170312519004,0.0,0,1,1,0,1,1505,10,1383,0,112,0,0,738,637,264,167,338,661.0,402.0,1,1,1,77,541131.0,507196.5,1.066906022,0.006644518272000001,0.9189368770999999,0.0,0.07441860465,0.0,0.0,0.175,8600.0,0.0,23,21.66666666666667,21.66666666666667,32064.5,541131.0,1106235.0,517430.51200000005,7519.0,81121.0,192345.5,95874.29699999999
40,170318347001,0.0105941954,0,0,0,0,1,376,0,370,0,6,0,0,123,181,32,32,83,144.0,93.0,1,1,1,30,332422.5,320949.0,1.03574867,0.0,0.9840425531999999,0.0,0.015957446809999998,0.0,0.0,0.16399999999999998,2292.682927,42.87322562,9,23.45833333333333,23.45833333333333,21853.5,332422.5,868200.0,402778.415,5345.0,51811.0,138548.5,73035.439
41,170311505022,0.0,0,0,0,0,1,1027,649,33,111,234,0,0,231,415,99,34,59,549.0,294.0,1,1,1,246,186026.5,145209.5,1.281090425,0.6319376825999999,0.032132424539999996,0.1080817916,0.2278481013,0.0,0.0,0.172,5970.930233,0.0,77,21.75,21.75,35245.0,186026.5,1084008.5,502648.175,10320.5,49168.5,189667.5,95041.814
42,170311913013,0.0,0,0,0,0,1,2138,47,16,65,2010,0,0,202,475,308,107,125,603.0,347.0,1,1,1,118,135016.5,118131.0,1.1429387709999999,0.02198316183,0.007483629559999999,0.030402245089999995,0.9401309634999999,0.0,0.0,0.16699999999999998,12802.395209999999,0.0,10,20.75,20.75,31918.0,135016.5,569184.5,428802.098,9617.5,37592.5,111407.5,83793.848
43,171118708091,1.836045749,0,0,0,0,1,3612,2903,0,17,561,0,131,180,1292,515,84,114,1648.0,787.0,1,0,0,3033,3463.0,3463.0,1.0,0.8037098559999999,0.0,0.004706533776,0.1553156146,0.0,0.03626799557,7.303,494.59126389999994,7430.220101000001,1118,0.5416666666666666,0.5416666666666666,3033.0,3463.0,12465.5,6543.71,1118.0,1240.0,2371.0,1727.6879999999999
44,170318300051,0.6007380531000001,1,4,0,0,2,2411,756,1565,78,0,0,12,20,1043,187,34,81,716.0,368.0,1,1,0,1636,10364.5,5834.5,1.776416145,0.313562837,0.6491082538,0.03235172128,0.0,0.0,0.004977187889,3.286,733.7188071,2431.102797,362,4.708333333333333,4.708333333333333,3865.0,10364.5,53216.5,119387.31,978.5,3192.5,12090.5,21728.259
45,171118706042,1.134729624,0,1,0,0,2,2607,1858,14,271,319,0,145,268,1067,243,77,71,1363.0,664.0,1,0,0,1569,5989.5,5989.5,1.0,0.7126965861,0.005370157269,0.1039509014,0.1223628692,0.0,0.055619485999999996,5.728,455.13268160000007,4592.091925,562,1.4166666666666667,1.4166666666666667,4268.0,5989.5,8176.5,6973.445,1620.0,2125.5,2792.0,2167.176
46,170438463101,0.058463695710000006,0,0,0,0,1,2881,802,873,119,1037,0,50,512,1168,467,229,12,1510.0,788.0,1,0,0,213,4185.0,4185.0,1.0,0.27837556399999996,0.3030197848,0.0413051024,0.3599444637,0.0,0.01735508504,0.435,6622.988506000001,236.59439159999997,59,1.7083333333333333,1.7083333333333333,1619.0,4185.0,19752.0,35194.395,541.0,1540.5,6160.5,8207.892
47,170318072005,0.007771390992000001,0,1,0,0,1,841,566,0,217,42,0,16,97,318,110,0,17,444.0,213.0,1,1,0,148,115576.5,64073.5,1.8038112480000001,0.6730083234,0.0,0.2580261593,0.04994054697,0.0,0.019024970269999997,0.282,2982.269504,31.44973135,38,7.375,7.375,21565.5,115576.5,264103.5,329699.525,5289.0,29101.0,66009.5,64662.079000000005
48,170312504002,0.20676340370000001,0,0,0,0,1,761,23,592,0,146,0,0,311,264,96,58,45,422.0,248.0,1,1,1,88,153262.0,134538.0,1.139172576,0.030223390279999998,0.7779237845,0.0,0.1918528252,0.0,0.0,0.179,4251.396648,836.7425481,39,19.166666666666668,19.166666666666668,35826.5,153262.0,941822.5,472431.528,9699.0,40332.5,164188.0,90015.602
49,170311801003,0.0,0,0,0,0,1,1346,434,22,7,883,0,0,352,399,183,48,52,657.0,358.0,1,1,1,158,82387.5,75449.0,1.091962783,0.3224368499,0.01634472511,0.0052005943540000005,0.6560178306000001,0.0,0.0,0.20600000000000002,6533.980583,0.0,41,6.833333333333332,6.833333333333332,14249.5,82387.5,233611.5,347832.12,4537.5,25883.5,59063.0,67722.302
50,170318221021,0.1990241977,1,4,0,0,2,1046,427,214,40,252,0,113,14,347,84,16,47,581.0,318.0,1,1,0,8837,76439.0,46839.0,1.631952006,0.40822179729999997,0.20458891010000002,0.03824091778,0.240917782,0.0,0.1080305927,0.797,1312.421581,805.4230647,1127,12.375,12.375,22792.0,76439.0,167547.5,234847.38600000003,5810.5,21434.0,45409.5,45599.554000000004
51,170898530052,0.0017468754930000001,0,0,0,0,1,2330,414,785,43,901,0,187,694,1039,444,163,45,1072.0,571.0,1,0,1,479,24032.0,18244.5,1.317218888,0.1776824034,0.3369098712,0.018454935619999998,0.386695279,0.0,0.08025751073,0.568,4102.112676,7.069360558,147,2.208333333333333,2.208333333333333,5855.5,24032.0,37439.0,24863.081000000002,1346.5,6833.5,10911.5,6803.746999999999
52,170318317001,0.0,0,3,1,0,2,2500,651,9,221,1562,0,57,426,764,334,85,69,1115.0,570.0,1,1,1,965,492689.0,441597.5,1.115696987,0.2604,0.0036,0.0884,0.6248,0.0,0.0228,0.528,4734.848485,0.0,361,59.16666666666666,59.16666666666666,42493.0,492689.0,1205290.5,534535.369,12794.5,72754.0,213256.5,100622.179
53,170318177001,0.0,0,0,0,0,0,550,36,514,0,0,0,0,23,274,9,0,11,498.0,284.0,1,1,0,0,72206.0,52756.5,1.368665473,0.06545454545,0.9345454545,0.0,0.0,0.0,0.0,0.307,1791.530945,0.0,0,0.0,0.0,27165.5,72206.0,153430.5,278301.722,3943.5,13372.0,34164.5,49382.898
54,170898546001,0.014978846240000001,0,0,0,0,1,1110,123,50,40,884,0,13,189,322,130,71,26,520.0,284.0,1,0,1,199,32038.0,27660.5,1.158258166,0.1108108108,0.045045045049999996,0.03603603604,0.7963963964,0.0,0.01171171171,0.25,4440.0,60.61729367,82,5.625,5.625,16991.0,32038.0,52486.0,73516.553,4206.5,7895.0,12414.0,16200.003
55,170313008002,0.0,0,1,0,0,4,2340,17,0,0,2323,0,0,730,679,332,86,161,559.0,307.0,1,1,1,129,365466.5,322251.5,1.134103332,0.007264957265,0.0,0.0,0.9927350426999999,0.0,0.0,0.163,14355.82822,0.0,35,16.208333333333332,16.208333333333332,47838.5,365466.5,1051445.0,475449.75,10485.0,53608.5,176920.5,87417.305
56,170310204002,0.001136759905,0,0,0,0,0,1378,688,81,302,278,0,29,230,540,175,35,64,718.0,375.0,1,1,1,41,215646.5,178925.0,1.205234037,0.49927431060000005,0.0587808418,0.21915820030000002,0.20174165460000001,0.0,0.02104499274,0.212,6500.0,4.600308189,4,11.833333333333336,11.833333333333336,47516.0,215646.5,850400.5,428088.24600000004,12918.5,51754.0,152975.5,83420.823
57,170311405002,0.0,0,0,0,0,0,981,347,50,49,420,0,115,40,355,140,81,46,533.0,263.0,1,1,1,164,197218.0,171026.0,1.153146305,0.3537206932,0.05096839959,0.0499490316,0.42813455659999994,0.0,0.1172273191,0.132,7431.818181999999,0.0,43,15.666666666666664,15.666666666666664,27887.0,197218.0,1107445.5,502237.528,7078.0,52996.5,197663.0,94430.09599999999
58,170630003002,0.0,0,0,0,0,0,680,522,0,56,102,0,0,24,307,79,6,15,390.0,202.0,0,0,0,417,7495.0,2701.0,2.774898186,0.7676470588,0.0,0.08235294118,0.15,0.0,0.0,1.171,580.7002562000001,0.0,79,0.0,0.0,4604.0,7495.0,9314.0,4714.606,880.0,1743.0,2350.0,1115.822
59,170318194005,0.003068074438,0,0,0,0,0,589,524,0,0,65,0,0,0,255,32,0,5,473.0,252.0,1,1,0,149,31509.5,19515.0,1.6146297719999998,0.8896434634999999,0.0,0.0,0.1103565365,0.0,0.0,0.308,1912.3376620000001,12.41606772,24,0.0,0.0,9743.0,31509.5,205447.5,297900.966,2587.5,8489.5,38692.0,53621.953
60,170318419002,0.18058783190000002,0,4,0,1,5,4016,1783,854,815,434,0,130,623,778,195,18,123,1511.0,695.0,1,1,1,11758,938293.5,543829.0,1.72534657,0.4439741036,0.2126494024,0.202938247,0.1080677291,0.0,0.03237051793,1.6980000000000002,2365.1354530000003,730.8136735,2141,32.333333333333336,32.333333333333336,556506.5,938293.5,1194780.5,669628.548,71516.0,148431.0,210866.0,120786.263
61,170312522011,0.0,0,0,0,0,1,719,0,681,0,38,0,0,389,219,41,41,72,292.0,179.0,1,1,1,81,316072.0,310593.0,1.0176404490000002,0.0,0.9471488178,0.0,0.0528511822,0.0,0.0,0.099,7262.626262999999,0.0,48,21.83333333333333,21.83333333333333,32857.5,316072.0,981465.0,465229.047,8051.0,65746.5,172925.5,88844.07199999999
62,170317608012,0.05407121815,0,0,0,1,0,1707,1266,0,82,213,0,146,95,783,266,112,93,795.0,426.0,1,1,1,5387,140279.0,137072.5,1.02339273,0.7416520211,0.0,0.04803749268,0.12478031630000001,0.0,0.08553016989000001,0.44,3879.5454549999995,218.8186499,452,27.16666666666667,27.16666666666667,19555.5,140279.0,666265.5,457183.969,3330.0,26494.5,103779.5,84628.70800000001
63,170317108003,0.0,0,0,0,0,0,1298,0,1298,0,0,0,0,176,319,203,71,106,259.0,163.0,1,1,1,7,149301.0,145711.0,1.02463781,0.0,1.0,0.0,0.0,0.0,0.0,0.14300000000000002,9076.923077,0.0,1,4.625,4.625,8503.5,149301.0,863481.0,390390.506,2853.5,34384.5,138609.0,71108.758
64,170438406001,0.0,0,0,0,0,1,1542,1239,23,66,159,0,55,67,598,208,10,18,603.0,297.0,1,0,0,467,62983.0,48307.0,1.303806902,0.8035019455,0.014915693899999999,0.04280155642,0.10311284050000001,0.0,0.035667963680000005,0.513,3005.847953,0.0,149,2.9166666666666665,2.9166666666666665,13946.5,62983.0,142583.5,269157.851,3756.0,14062.0,31523.0,48167.975999999995
65,170315807001,0.02024876339,0,0,0,0,0,519,58,0,0,461,0,0,62,167,50,39,23,368.0,205.0,1,1,1,48,332708.0,324749.5,1.024506581,0.1117533719,0.0,0.0,0.8882466281,0.0,0.0,0.122,4254.098361,81.94391061,6,14.416666666666664,14.416666666666664,25661.0,332708.0,970389.0,452536.00700000004,5214.5,51313.5,163280.0,84251.571
66,170438465191,0.06070387109,0,0,0,0,3,988,613,43,78,185,0,69,215,442,94,9,14,633.0,299.0,1,0,1,265,33426.0,33426.0,1.0,0.6204453441,0.04352226721,0.07894736842,0.18724696359999998,0.0,0.06983805668,0.6829999999999999,1446.559297,245.66006780000004,96,2.25,2.25,8761.0,33426.0,62857.0,50485.508,1916.5,9409.0,15955.0,11452.479
67,171978805051,0.09736034881000001,0,0,0,0,0,1595,573,131,0,891,0,0,322,385,117,12,25,621.0,327.0,1,0,0,8,2299.0,2299.0,1.0,0.3592476489,0.08213166143999999,0.0,0.5586206897,0.0,0.0,0.8,1993.75,394.0037012,5,1.4166666666666667,1.4166666666666667,902.0,2299.0,17983.0,18845.365,374.0,877.5,4035.0,4585.496
68,170318302022,0.04501163009,0,1,0,0,0,1101,162,780,0,145,0,14,152,377,125,41,9,550.0,295.0,1,0,1,68,8912.5,3479.0,2.561799368,0.1471389646,0.7084468665000001,0.0,0.1316984559,0.0,0.012715712990000001,0.618,1781.553398,182.1557654,18,0.0,0.0,3528.5,8912.5,20470.5,23294.305,747.5,2533.5,5771.0,5691.369000000001
69,170318412001,0.0,0,0,0,0,2,1246,230,0,25,979,12,0,135,527,132,54,147,547.0,300.0,1,1,1,92,819817.5,738291.0,1.11042597,0.1845906902,0.0,0.020064205459999998,0.7857142856999999,0.00963081862,0.0,0.10800000000000001,11537.037040000001,0.0,16,22.25,22.25,61689.0,819817.5,1131123.0,565649.519,11810.0,122600.5,197605.5,103411.963
70,170310312003,0.003473469031,0,0,0,0,2,1557,488,300,0,736,0,33,817,836,121,40,361,414.0,212.0,1,1,1,243,736758.0,685583.5,1.074643716,0.3134232498,0.19267822739999999,0.0,0.47270391780000004,0.0,0.021194605010000003,0.098,15887.7551,14.05664288,57,55.125,55.125,75024.5,736758.0,1105285.5,527178.6529999999,19324.0,120327.0,198644.5,99910.257
