bg_id,green_space,hospitals,pharmacies,urgent_care_facilities,education,groceries,pop_total,pop_white,pop_black,pop_asiapacific,pop_hispanic,pop_indig,pop_otherrace,pop_poverty,hhld_total,hhld_total_w_chld,hhld_single_mother,hhld_nocar,workers_all,workers_essential,er,urban,equity,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05,scores,faren,farey,ratio
170310633032,0.1190620704,0,0,0,0,0,682,557,0,102,21,0,2,27,503,9,0,235,466,211,1,1,0,20,1,7,12,4,6,10,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,7,8,0,2,0,9,4,0,7,0,0,19,1,3,2,4,10,14,6,0,0,0,0,0,0,0,0,0,0,40.875,795600.5,785575.5,1.012761345
170310812024,0.003332218742,0,0,0,0,0,797,620,32,107,10,0,28,48,393,64,8,124,367,151,1,1,0,222,61,108,53,36,76,110,0,0,0,0,0,11,0,0,57,0,34,8,0,1,0,0,0,65,46,0,145,57,2,16,0,2,186,36,27,45,41,48,147,75,0,0,0,0,0,0,0,0,0,0,20.708,951475.5,887323,1.072298926
550590029061,0,0,0,0,0,0,2280,1902,43,7,272,0,56,230,813,276,47,8,1181,585,0,0,0,139,44,64,31,73,41,25,0,0,0,20,4,0,19,1,0,0,0,0,0,0,0,13,4,57,21,0,131,3,1,4,0,0,128,11,10,34,36,15,60,79,0,0,0,0,0,0,0,0,0,0,0.000,1317,139,9.474820144
170978644103,0.0000002397278627,0,0,0,0,0,580,519,0,44,17,0,0,47,203,76,0,5,372,151,1,0,0,74,11,44,19,25,17,32,4,0,0,0,0,8,26,0,0,2,0,4,0,0,0,7,0,0,0,23,64,2,1,7,0,0,62,12,6,11,15,31,37,37,0,0,0,0,0,0,0,0,0,0,0.000,1186,707,1.677510608
170312420003,0.002840704705,0,0,0,0,1,1421,563,443,47,368,0,0,185,538,132,74,135,556,261,1,1,0,230,54,130,46,56,85,89,0,0,0,13,0,5,6,0,0,7,36,30,0,2,44,25,3,54,5,0,161,46,1,15,1,6,187,43,21,47,59,49,111,119,0,0,0,0,0,0,0,0,0,0,44.083,1056542,883090.5,1.196414184
170318241132,0.05925827082,0,1,0,0,2,1758,1569,72,45,72,0,0,0,623,160,36,8,874,444,1,0,0,221,98,88,35,122,74,25,0,0,0,1,0,1,34,2,0,11,1,0,0,2,8,47,0,66,48,0,186,18,0,14,0,3,197,24,16,37,35,35,79,142,0,0,0,0,0,0,0,0,0,0,0.000,1545,1545,1
170978608101,1.461128224,0,3,0,0,4,4188,3175,396,150,308,0,159,344,1329,713,217,27,1958,961,1,0,0,2105,612,987,506,510,864,731,1,0,0,99,288,282,504,9,56,17,2,12,0,59,416,44,0,249,67,0,1836,158,13,64,3,31,1789,316,186,367,501,439,1096,1009,0,0,0,0,0,0,0,0,0,0,0.833,2939,2384,1.232802013
171978803141,5.891246232,0,0,0,0,1,1699,1243,67,292,97,0,0,9,514,306,18,4,893,422,1,0,0,1078,192,613,273,148,334,596,41,0,0,387,50,53,70,62,11,0,11,77,0,134,0,5,21,0,156,0,980,56,4,28,2,8,903,175,116,255,264,251,770,308,0,0,0,0,0,0,0,0,0,0,0.000,1692,1692,1
170318428005,0,0,0,0,0,0,1759,99,84,0,1549,27,0,608,494,274,89,86,373,208,1,1,1,49,13,32,4,3,5,41,0,0,0,0,0,0,4,0,0,0,0,0,0,0,45,0,0,0,0,0,38,6,0,5,0,0,35,14,6,9,12,9,14,35,0,0,0,0,0,0,0,0,0,0,15.042,167811.5,157112.5,1.068097701
170318130001,0.00687448245,0,0,0,0,2,790,362,397,0,31,0,0,32,245,84,36,12,367,173,1,1,1,531,85,340,106,75,56,400,0,0,0,1,0,0,0,0,0,29,4,3,0,0,8,5,0,70,2,409,382,131,2,14,0,2,468,63,31,89,143,183,349,182,0,0,0,0,0,0,0,0,0,0,29.458,179180.5,175988.5,1.018137549
170312431002,0.0009298318376,0,1,0,0,0,557,405,11,45,76,0,20,62,255,58,0,35,431,210,1,1,1,763,238,403,122,136,239,388,0,0,0,6,58,74,88,96,0,0,44,104,0,6,69,0,19,180,19,0,671,48,6,23,1,14,590,173,78,121,154,172,414,349,0,0,0,0,0,0,0,0,0,0,14.833,998891.5,888899.5,1.123739523
170318310002,0.008518419679,0,0,0,0,0,1230,1071,9,95,34,0,21,15,612,79,0,56,903,380,1,1,0,94,24,53,17,28,28,38,0,0,0,5,0,8,0,0,10,5,7,9,0,0,0,4,0,36,10,0,75,8,0,7,0,4,78,16,13,16,16,25,57,37,0,0,0,0,0,0,0,0,0,0,13.125,1027078,935142,1.098312342
170318133011,0,0,0,0,0,1,1495,43,113,0,1339,0,0,344,405,235,49,49,573,315,1,1,1,140,15,73,52,13,48,79,0,0,0,0,84,7,0,0,0,0,0,29,0,4,0,2,0,0,14,0,130,7,0,1,0,2,94,46,33,29,36,27,116,24,0,0,0,0,0,0,0,0,0,0,14.500,149179,98244.5,1.518446325
170318124002,0.0126671195,0,0,0,0,0,1062,732,114,110,35,0,71,109,380,116,0,9,605,267,1,1,0,68,13,39,16,22,23,23,0,0,0,1,0,0,0,0,0,0,1,5,0,8,26,14,7,0,6,0,47,10,0,9,0,2,62,6,6,15,16,18,24,44,0,0,0,0,0,0,0,0,0,0,18.292,139308.5,128259,1.0861499
170318143001,0.03723841744,0,0,0,0,1,1975,71,0,0,1904,0,0,377,513,322,94,58,760,392,1,1,1,58,8,30,20,29,25,4,0,0,0,0,1,5,14,4,0,0,0,0,0,0,0,8,21,1,4,0,54,2,1,1,0,0,21,37,21,7,15,7,33,25,0,0,0,0,0,0,0,0,0,0,2.958,76551,47016,1.628190403
170318277002,0,0,0,0,0,0,1244,248,860,0,103,8,25,404,396,185,135,35,409,250,1,1,1,26,8,15,3,13,12,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,22,0,0,0,0,0,25,1,0,0,0,24,2,7,3,7,1,11,15,0,0,0,0,0,0,0,0,0,0,1.167,11866,5681,2.088716775
170318068022,0,0,0,0,0,0,1362,438,414,395,63,5,47,107,504,171,52,39,900,466,1,1,1,15,1,10,4,9,3,3,0,0,0,1,0,3,0,2,0,0,1,0,0,0,3,0,3,0,2,0,11,0,0,4,0,0,14,1,1,7,3,3,8,7,0,0,0,0,0,0,0,0,0,0,8.958,116471.5,92402.5,1.260479965
170318146003,0,0,0,0,0,0,1101,117,39,89,828,0,28,140,299,160,0,21,412,219,1,1,1,10,4,5,1,2,4,4,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,7,1,0,2,0,0,8,2,0,3,3,0,6,4,0,0,0,0,0,0,0,0,0,0,1.833,84342.5,39306.5,2.145764695
170312213001,0,0,0,0,0,2,1313,605,18,14,651,0,25,344,545,81,12,193,740,358,1,1,1,681,198,383,100,191,308,182,0,0,0,1,29,0,39,0,0,138,2,19,0,0,8,4,0,430,11,0,592,41,6,23,3,16,513,168,82,118,146,137,355,326,0,0,0,0,0,0,0,0,0,0,39.417,999104.5,524471,1.90497568
170318034001,0.02862867378,0,0,0,0,0,1009,944,0,15,22,0,28,46,376,135,0,11,439,190,1,0,0,159,24,87,48,39,34,86,0,0,0,12,81,8,0,6,0,0,7,2,0,3,0,0,0,36,4,0,133,14,2,5,0,5,113,46,24,40,38,33,107,52,0,0,0,0,0,0,0,0,0,0,1.333,26989.5,26595,1.014833615
170317505002,0.08621342205,0,1,0,0,1,769,141,600,0,7,0,21,45,282,42,15,32,308,170,1,1,0,193,65,94,34,63,85,45,0,0,0,0,0,0,37,0,0,0,0,0,0,0,36,95,0,20,5,0,125,54,2,11,0,1,164,29,21,31,34,42,53,140,0,0,0,0,0,0,0,0,0,0,13.833,56553.5,46366.5,1.219706038
170311403023,0.02889785414,0,0,0,0,0,1867,564,186,273,587,0,257,275,517,163,91,60,673,359,1,1,1,435,77,250,108,77,233,125,0,0,0,0,0,0,14,1,0,0,0,0,0,24,0,389,7,0,0,0,156,67,6,198,1,7,365,70,52,79,89,138,130,305,0,0,0,0,0,0,0,0,0,0,17.000,170895,149364.5,1.144147371
170978649012,0.1057961889,0,0,0,0,0,1717,1575,0,110,9,0,23,9,644,259,35,15,786,306,1,0,0,529,95,263,171,200,108,221,0,0,0,1,15,0,26,2,71,33,16,6,0,0,46,7,130,22,24,130,480,14,0,30,1,4,484,45,36,64,125,209,255,274,0,0,0,0,0,0,0,0,0,0,4.250,43829.5,19049,2.300881936
170310608001,0,0,0,0,0,0,1528,1190,50,182,57,0,49,66,938,0,0,282,893,383,1,1,0,299,56,172,71,150,67,82,0,0,0,0,2,0,3,0,0,0,6,250,0,3,0,11,0,7,17,0,208,56,0,30,0,5,264,35,31,64,73,75,159,140,0,0,0,0,0,0,0,0,0,0,42.250,881174,800677,1.100536171
170438463082,0.3739244113,0,1,0,0,1,1440,965,92,37,280,0,66,181,632,185,37,3,680,357,1,0,0,833,142,455,236,229,238,366,0,0,0,3,0,0,231,12,1,8,0,6,0,0,561,0,0,4,7,0,749,53,1,27,0,3,762,71,46,134,213,298,231,602,0,0,0,0,0,0,0,0,0,0,1.708,4702,4276,1.099625819
170312105011,0,0,0,0,0,1,912,223,31,0,626,0,32,172,324,135,18,85,447,236,1,1,1,303,64,172,67,56,107,140,0,0,0,18,0,19,8,0,0,23,0,0,0,10,2,190,0,30,3,0,256,19,4,16,2,6,171,132,44,63,64,68,121,182,0,0,0,0,0,0,0,0,0,0,19.292,805346,600081,1.342062155
170898530061,0,0,0,0,0,0,1391,803,65,183,328,0,12,101,417,132,21,67,635,308,1,0,1,144,27,73,44,64,40,40,0,0,0,12,8,0,0,0,0,0,3,36,0,0,74,11,0,0,0,0,126,8,1,6,0,3,112,32,16,24,34,43,63,81,0,0,0,0,0,0,0,0,0,0,1.125,26277,26277,1
170316009001,0.005243160291,0,0,0,0,0,437,123,5,282,27,0,0,43,152,38,0,29,325,194,1,1,1,36,2,21,13,7,23,6,0,0,0,3,14,0,0,0,5,0,0,0,0,0,0,0,0,0,14,0,20,11,1,4,0,0,28,8,10,9,8,7,9,27,0,0,0,0,0,0,0,0,0,0,13.667,747825.5,723210.5,1.034035734
170318005002,0,0,0,0,0,0,918,862,0,15,33,8,0,3,300,130,8,4,385,172,1,0,0,512,68,274,170,202,107,203,0,0,0,0,0,0,0,0,0,1,0,3,0,0,451,13,0,3,41,0,439,20,1,44,1,7,494,18,37,80,127,200,191,321,0,0,0,0,0,0,0,0,0,0,3.208,69528,14140,4.917114569
170318096003,0.2121543439,0,0,0,0,0,1074,133,562,54,235,0,90,162,339,106,40,50,603,313,1,1,0,994,170,573,251,185,261,548,0,0,0,9,0,0,15,0,2,0,18,2,0,9,826,15,0,77,21,0,615,315,5,32,0,27,882,112,95,131,223,375,457,537,0,0,0,0,0,0,0,0,0,0,12.792,127049.5,125307.5,1.013901802
170438427044,0.0001843566502,0,0,0,0,0,1869,1182,291,146,226,0,24,232,723,191,55,30,790,342,1,0,0,7,2,1,4,2,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,1,0,6,0,0,1,0,0,7,0,0,1,2,2,3,4,0,0,0,0,0,0,0,0,0,0,2.542,26950,25992,1.036857495
170318174002,0.00002828099131,0,0,0,0,0,1185,316,232,1,618,0,18,143,381,135,5,4,620,333,1,1,1,25,6,14,5,3,15,7,0,0,0,14,0,0,0,3,0,0,0,1,0,0,1,6,0,0,0,0,7,16,0,1,0,1,20,5,3,7,7,2,17,8,0,0,0,0,0,0,0,0,0,0,2.708,143091.5,41344.5,3.460956113
170898544001,0.04605119562,0,0,0,0,1,1089,20,335,0,734,0,0,335,243,204,159,16,251,144,1,0,1,50,6,34,10,11,23,16,0,0,0,0,0,0,31,1,0,0,4,0,0,9,0,0,0,0,5,0,42,4,0,4,0,0,26,24,9,13,16,6,37,13,0,0,0,0,0,0,0,0,0,0,1.125,21728,21728,1
170310306012,0.0004272054351,0,0,0,0,0,1084,310,288,268,218,0,0,406,486,53,17,194,376,198,1,1,1,46,11,35,0,26,6,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,29,0,0,3,2,0,33,1,2,8,0,2,43,3,2,12,8,13,22,24,0,0,0,0,0,0,0,0,0,0,40.417,314777.5,291649.5,1.079300667
170318231015,0,0,0,0,0,0,1125,898,0,0,182,0,45,121,379,115,17,45,476,245,1,0,0,172,28,102,42,88,32,52,0,0,0,2,3,0,14,0,0,2,0,3,0,0,64,75,0,0,9,0,128,37,0,7,0,0,164,8,10,35,52,47,34,138,0,0,0,0,0,0,0,0,0,0,2.333,22443,6789.5,3.305545327
170317608034,0.0004675616543,0,0,0,0,0,1172,969,26,56,43,0,78,150,420,138,48,57,548,287,1,1,1,86,17,52,17,32,43,11,0,0,0,7,2,0,1,10,0,13,0,1,0,0,0,2,0,42,8,0,69,3,1,13,0,0,69,17,8,18,22,21,39,47,0,0,0,0,0,0,0,0,0,0,2.708,90511.5,85438,1.059382242
171118715005,13.70225906,0,0,0,0,0,1411,1344,0,0,67,0,0,0,569,78,0,27,743,327,1,0,0,454,164,187,103,127,235,92,21,0,0,35,8,40,260,21,0,0,3,6,0,17,2,1,0,18,9,13,366,59,4,13,1,11,376,78,52,96,85,57,261,193,0,0,0,0,0,0,0,0,0,0,0.000,454,454,1
170318188002,0,0,0,0,0,0,615,579,8,0,28,0,0,38,255,70,0,9,416,192,1,1,0,45,10,27,8,14,12,19,0,0,0,0,0,0,0,0,38,2,0,1,0,0,0,2,2,0,0,0,42,1,2,0,0,0,37,8,2,5,12,16,16,29,0,0,0,0,0,0,0,0,0,0,2.000,30025.5,13976,2.148361477
170317306002,0,0,0,0,0,0,1523,13,1486,0,14,10,0,463,471,175,92,75,526,306,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.292,54846,53213.5,1.030678305
170312519004,0,0,1,1,0,1,1505,10,1383,0,112,0,0,738,637,264,167,338,661,402,1,1,1,77,24,36,17,23,40,14,0,0,0,0,0,0,29,0,0,0,6,0,0,0,0,22,0,20,0,0,37,31,1,5,0,3,54,23,8,13,22,10,41,36,0,0,0,0,0,0,0,0,0,0,21.667,541131,507196.5,1.066906022
170318347001,0.0105941954,0,0,0,0,1,376,0,370,0,6,0,0,123,181,32,32,83,144,93,1,1,1,30,3,14,13,9,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,15,15,0,0,0,0,20,10,6,3,11,7,6,24,0,0,0,0,0,0,0,0,0,0,23.458,332422.5,320949,1.03574867
170311505022,0,0,0,0,0,1,1027,649,33,111,234,0,0,231,415,99,34,59,549,294,1,1,1,246,40,107,99,77,141,28,0,0,0,5,0,0,18,2,0,0,0,2,0,0,0,181,0,10,28,0,186,28,4,27,0,1,169,77,30,47,75,54,33,213,0,0,0,0,0,0,0,0,0,0,21.750,186026.5,145209.5,1.281090425
170311913013,0,0,0,0,0,1,2138,47,16,65,2010,0,0,202,475,308,107,125,603,347,1,1,1,118,15,81,22,10,33,75,0,0,0,0,0,0,101,4,0,0,0,0,0,3,0,0,0,5,5,0,88,15,1,13,0,1,88,30,18,26,34,25,94,24,0,0,0,0,0,0,0,0,0,0,20.750,135016.5,118131,1.142938771
171118708091,1.836045749,0,0,0,0,1,3612,2903,0,17,561,0,131,180,1292,515,84,114,1648,787,1,0,0,3033,754,1568,711,1118,1241,674,0,0,0,30,350,94,83,159,1,86,2,9,0,1620,0,362,0,15,20,202,2631,258,20,68,5,51,2377,656,396,674,709,500,1693,1340,0,0,0,0,0,0,0,0,0,0,0.542,3463,3463,1
170318300051,0.6007380531,1,4,0,0,2,2411,756,1565,78,0,0,12,20,1043,187,34,81,716,368,1,1,0,1636,285,895,456,362,630,644,0,0,0,13,0,9,63,2,0,31,4,121,8,6,382,944,10,34,1,8,873,663,2,74,2,22,1489,147,139,332,457,423,489,1147,0,0,0,0,0,0,0,0,0,0,4.708,10364.5,5834.5,1.776416145
171118706042,1.134729624,0,1,0,0,2,2607,1858,14,271,319,0,145,268,1067,243,77,71,1363,664,1,0,0,1569,508,708,353,562,740,267,0,0,0,22,5,3,992,1,0,49,3,2,0,21,31,0,2,233,42,163,1339,151,9,48,1,21,1370,199,129,328,356,248,775,794,0,0,0,0,0,0,0,0,0,0,1.417,5989.5,5989.5,1
170438463101,0.05846369571,0,0,0,0,1,2881,802,873,119,1037,0,50,512,1168,467,229,12,1510,788,1,0,0,213,48,111,54,59,86,68,0,0,0,27,3,1,8,7,0,0,104,1,0,0,0,0,0,54,8,0,177,13,1,16,1,5,171,42,30,44,47,44,130,83,0,0,0,0,0,0,0,0,0,0,1.708,4185,4185,1
170318072005,0.007771390992,0,1,0,0,1,841,566,0,217,42,0,16,97,318,110,0,17,444,213,1,1,0,148,26,86,36,38,64,46,0,0,0,0,0,10,48,1,0,1,0,20,0,5,1,45,0,2,12,3,100,13,0,34,0,1,134,14,24,21,26,51,57,91,0,0,0,0,0,0,0,0,0,0,7.375,115576.5,64073.5,1.803811248
170312504002,0.2067634037,0,0,0,0,1,761,23,592,0,146,0,0,311,264,96,58,45,422,248,1,1,1,88,41,34,13,39,45,4,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,68,1,0,41,40,0,5,0,2,69,19,8,15,12,12,38,50,0,0,0,0,0,0,0,0,0,0,19.167,153262,134538,1.139172576
170311801003,0,0,0,0,0,1,1346,434,22,7,883,0,0,352,399,183,48,52,657,358,1,1,1,158,23,76,59,41,78,39,0,0,0,14,0,0,0,7,0,10,0,0,0,2,0,110,0,4,11,0,97,52,0,7,0,2,129,29,28,25,48,34,40,118,0,0,0,0,0,0,0,0,0,0,6.833,82387.5,75449,1.091962783
170318221021,0.1990241977,1,4,0,0,2,1046,427,214,40,252,0,113,14,347,84,16,47,581,318,1,1,0,8837,1725,4886,2226,1127,2597,5113,0,0,0,1,0,2,819,1,4,28,3,3,0,163,52,7573,0,186,2,0,5968,2008,31,725,3,102,7785,1052,685,1553,2468,2406,2135,6702,0,0,0,0,0,0,0,0,0,0,12.375,76439,46839,1.631952006
170898530052,0.001746875493,0,0,0,0,1,2330,414,785,43,901,0,187,694,1039,444,163,45,1072,571,1,0,1,479,105,237,137,147,189,143,0,0,0,7,0,0,69,29,0,47,42,72,46,4,17,33,0,100,13,0,429,23,2,20,0,5,363,116,57,117,93,107,198,281,0,0,0,0,0,0,0,0,0,0,2.208,24032,18244.5,1.317218888
170318317001,0,0,3,1,0,2,2500,651,9,221,1562,0,57,426,764,334,85,69,1115,570,1,1,1,965,307,415,243,361,364,240,0,0,0,15,12,42,558,6,0,21,50,4,0,39,0,125,0,48,45,0,721,141,11,72,3,17,681,284,100,192,193,173,481,484,0,0,0,0,0,0,0,0,0,0,59.167,492689,441597.5,1.115696987
170318177001,0,0,0,0,0,0,550,36,514,0,0,0,0,23,274,9,0,11,498,284,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,72206,52756.5,1.368665473
170898546001,0.01497884624,0,0,0,0,1,1110,123,50,40,884,0,13,189,322,130,71,26,520,284,1,0,1,199,62,75,62,82,77,40,0,0,0,0,0,0,42,0,0,10,0,2,15,5,32,0,0,84,9,0,181,4,3,10,0,1,147,52,15,36,36,50,99,100,0,0,0,0,0,0,0,0,0,0,5.625,32038,27660.5,1.158258166
170313008002,0,0,1,0,0,4,2340,17,0,0,2323,0,0,730,679,332,86,161,559,307,1,1,1,129,36,73,20,35,72,22,0,0,0,0,0,2,30,0,0,19,0,0,0,0,0,6,3,50,19,0,111,7,0,8,0,3,56,73,27,18,26,22,72,57,0,0,0,0,0,0,0,0,0,0,16.208,365466.5,322251.5,1.134103332
170310204002,0.001136759905,0,0,0,0,0,1378,688,81,302,278,0,29,230,540,175,35,64,718,375,1,1,1,41,6,23,12,4,11,26,0,0,0,2,0,0,4,0,0,20,0,2,0,2,0,3,0,0,8,0,29,4,1,7,0,0,33,8,5,10,10,10,20,21,0,0,0,0,0,0,0,0,0,0,11.833,215646.5,178925,1.205234037
170311405002,0,0,0,0,0,0,981,347,50,49,420,0,115,40,355,140,81,46,533,263,1,1,1,164,24,93,47,43,51,70,0,0,0,19,8,0,51,1,0,0,0,6,0,58,0,15,0,6,0,0,135,6,4,18,0,1,118,46,25,39,37,39,104,60,0,0,0,0,0,0,0,0,0,0,15.667,197218,171026,1.153146305
170630003002,0,0,0,0,0,0,680,522,0,56,102,0,0,24,307,79,6,15,390,202,0,0,0,417,83,222,112,79,178,160,0,0,0,92,99,49,36,17,21,0,0,11,0,9,0,28,0,0,55,0,383,22,2,7,0,3,371,46,43,116,119,56,267,150,0,0,0,0,0,0,0,0,0,0,0.000,7495,2701,2.774898186
170318194005,0.003068074438,0,0,0,0,0,589,524,0,0,65,0,0,0,255,32,0,5,473,252,1,1,0,149,21,76,52,24,34,91,0,0,0,78,15,0,0,25,0,0,2,2,0,12,0,2,2,8,3,0,134,7,0,3,1,4,117,32,18,35,50,25,112,37,0,0,0,0,0,0,0,0,0,0,0.000,31509.5,19515,1.614629772
170318419002,0.1805878319,0,4,0,1,5,4016,1783,854,815,434,0,130,623,778,195,18,123,1511,695,1,1,1,11758,2967,6469,2322,2141,3236,6381,0,0,0,110,123,107,1570,2082,141,3843,500,456,188,241,128,385,0,1091,743,50,7977,2809,62,757,11,142,9599,2159,1169,1881,2515,3226,6694,5064,0,0,0,0,0,0,0,0,0,0,32.333,938293.5,543829,1.72534657
170312522011,0,0,0,0,0,1,719,0,681,0,38,0,0,389,219,41,41,72,292,179,1,1,1,81,51,20,10,48,30,3,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0,2,0,60,0,0,36,42,1,1,0,1,69,12,5,9,9,7,38,43,0,0,0,0,0,0,0,0,0,0,21.833,316072,310593,1.017640449
170317608012,0.05407121815,0,0,0,1,0,1707,1266,0,82,213,0,146,95,783,266,112,93,795,426,1,1,1,5387,902,3379,1106,452,1119,3816,0,0,75,176,27,187,4,52,1078,533,77,767,670,1111,139,58,0,387,46,0,4042,656,24,595,6,64,4635,752,400,825,1162,2098,2876,2511,0,0,0,0,0,0,0,0,0,0,27.167,140279,137072.5,1.02339273
170317108003,0,0,0,0,0,0,1298,0,1298,0,0,0,0,176,319,203,71,106,259,163,1,1,1,7,1,6,0,1,2,4,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,7,0,1,2,3,0,7,0,0,0,0,0,0,0,0,0,0,0,4.625,149301,145711,1.02463781
170438406001,0,0,0,0,0,1,1542,1239,23,66,159,0,55,67,598,208,10,18,603,297,1,0,0,467,78,225,164,149,179,139,0,0,0,7,4,18,8,0,0,42,4,10,0,53,0,292,0,0,29,0,334,83,2,36,1,11,374,93,63,93,112,121,126,341,0,0,0,0,0,0,0,0,0,0,2.917,62983,48307,1.303806902
170315807001,0.02024876339,0,0,0,0,0,519,58,0,0,461,0,0,62,167,50,39,23,368,205,1,1,1,48,14,28,6,6,28,14,0,0,0,0,0,3,0,13,0,0,0,0,0,14,0,0,3,13,2,0,32,4,0,10,2,0,24,24,8,6,9,11,31,17,0,0,0,0,0,0,0,0,0,0,14.417,332708,324749.5,1.024506581
170438465191,0.06070387109,0,0,0,0,3,988,613,43,78,185,0,69,215,442,94,9,14,633,299,1,0,1,265,84,144,37,96,82,87,0,0,0,3,19,2,91,0,0,0,7,2,0,7,0,18,41,2,73,0,227,21,1,15,0,1,218,47,21,56,51,53,159,106,0,0,0,0,0,0,0,0,0,0,2.250,33426,33426,1
171978805051,0.09736034881,0,0,0,0,0,1595,573,131,0,891,0,0,322,385,117,12,25,621,327,1,0,0,8,1,6,1,5,1,2,0,0,0,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,5,3,2,2,0,2,6,0,0,0,0,0,0,0,0,0,0,1.417,2299,2299,1
170318302022,0.04501163009,0,1,0,0,0,1101,162,780,0,145,0,14,152,377,125,41,9,550,295,1,0,1,68,11,38,19,18,13,37,0,0,0,3,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,34,34,0,0,0,0,66,2,5,17,25,10,15,53,0,0,0,0,0,0,0,0,0,0,0.000,8912.5,3479,2.561799368
170318412001,0,0,0,0,0,2,1246,230,0,25,979,12,0,135,527,132,54,147,547,300,1,1,1,92,16,53,23,16,42,34,0,0,0,0,11,23,5,0,0,36,1,3,0,0,0,4,0,9,0,0,74,13,0,5,0,0,55,37,18,16,20,22,38,54,0,0,0,0,0,0,0,0,0,0,22.250,819817.5,738291,1.11042597
170310312003,0.003473469031,0,0,0,0,2,1557,488,300,0,736,0,33,817,836,121,40,361,414,212,1,1,1,243,46,113,84,57,113,73,0,0,0,0,25,1,51,0,0,110,0,5,0,1,0,10,0,40,0,0,98,15,0,129,0,1,193,50,45,34,59,59,113,130,0,0,0,0,0,0,0,0,0,0,55.125,736758,685583.5,1.074643716
170318027014,0.1426531564,0,0,0,0,0,2180,1510,0,493,164,13,0,4,693,242,0,11,1067,484,1,0,0,74,15,31,28,38,26,10,0,0,0,2,0,0,7,0,0,5,0,0,0,0,13,8,0,34,5,0,54,1,1,15,0,3,63,11,10,3,19,27,31,43,0,0,0,0,0,0,0,0,0,0,1.250,16037,16037,1
170318260003,0.09933850496,0,0,0,0,0,555,81,129,0,345,0,0,309,202,75,75,30,380,229,1,1,1,642,83,316,243,251,169,222,0,0,0,40,147,69,17,60,0,0,5,298,0,0,0,0,0,0,6,0,436,163,6,30,0,7,512,130,76,169,190,124,314,328,0,0,0,0,0,0,0,0,0,0,7.875,26693,13713.5,1.9464761
181270506041,0.5668254175,0,2,0,0,10,1858,1754,0,0,6,0,98,70,667,274,14,12,688,335,0,0,0,1380,438,662,280,437,618,325,0,0,9,79,4,211,505,97,24,46,4,33,0,59,0,77,0,181,51,0,1218,140,4,7,1,10,1296,84,103,317,333,189,670,710,0,0,0,0,0,0,0,0,0,0,0.000,2772,1380,2.008695652
170318005005,0.03430780608,0,0,0,0,0,1067,962,16,58,0,0,31,32,318,176,16,4,402,165,1,0,0,356,24,216,116,51,93,212,0,0,0,2,0,1,4,0,0,0,0,4,1,1,320,16,0,4,3,0,327,13,1,13,0,2,332,24,30,48,74,180,85,271,0,0,0,0,0,0,0,0,0,0,4.375,78001,15257.5,5.112305424
170318085002,0,0,0,0,0,0,809,400,0,319,49,0,41,0,272,89,14,5,530,263,1,1,1,46,9,29,8,20,20,6,0,0,0,6,4,0,24,0,0,0,0,6,0,0,0,1,0,0,5,0,30,5,0,10,0,1,40,6,7,9,7,14,26,20,0,0,0,0,0,0,0,0,0,0,4.250,62098.5,36117,1.71937038
170438456021,0.01314671638,0,0,0,1,1,1629,1438,38,133,20,0,0,104,665,229,25,19,744,338,1,0,0,426,68,224,134,50,54,322,0,0,0,14,307,0,0,0,1,0,0,13,0,16,37,5,1,29,3,0,306,104,0,11,0,5,370,56,47,96,125,90,249,177,0,0,0,0,0,0,0,0,0,0,2.125,24661.5,5596,4.406987134
