,green_space,pharmacies,education,groceries,perc_pop_white,perc_pop_black,perc_pop_asiapacific,perc_pop_hispanic,perc_pop_indig,perc_pop_otherrace,perc_pop_poverty,perc_hhld_total_w_chld,perc_hhld_single_mother,perc_hhld_nocar,workers_all,urban,equity,C000,scores,disparity,pop_white,pop_black,pop_asiapacific,pop_hispanic,pop_indig,pop_otherrace,pop_poverty,hhld_total,hhld_total_w_chld,hhld_single_mother,hhld_nocar,workers_essential
357,0.0,0,0,0,0.0,0.8302411873840445,0.0,0.16975881261595546,0.0,0.0,0.4434137291280149,0.3024523160762943,0.15803814713896458,0.25340599455040874,702.0,1,1,28,19.167,0.0907783293196376,0,895,0,183,0,0,478,367,111,58,93,408.0
358,0.03979675478,0,0,0,0.240625,0.7302083333333333,0.0,0.029166666666666667,0.0,0.0,0.03125,0.21341463414634146,0.08536585365853659,0.05284552845528456,432.0,0,1,10,0.0,0.19136240943315808,231,701,0,28,0,0,30,492,105,42,26,223.0
359,0.01480982312,0,0,0,0.9005891016200295,0.014727540500736375,0.005154639175257732,0.03166421207658321,0.0,0.04786450662739323,0.03608247422680412,0.4080808080808081,0.11515151515151514,0.0505050505050505,639.0,0,0,79,2.417,0.8887527120356415,1223,20,7,43,0,65,49,495,202,57,25,317.0
360,0.0,0,0,0,0.6613358419567262,0.0451552210724365,0.05832549388523048,0.2351834430856068,0.0,0.0,0.08936970837253058,0.1237785016286645,0.0,0.10749185667752444,406.0,0,0,2359,7.792000000000002,0.5432527066506272,703,48,62,250,0,0,95,614,76,0,66,181.0
361,0.0,0,0,0,0.4993045897079277,0.0,0.16411682892906815,0.2885952712100139,0.0,0.04798331015299027,0.2273991655076495,0.3682170542635659,0.1375968992248062,0.06782945736434108,701.0,1,0,48,18.5,0.15846405634667227,718,0,236,415,0,69,327,516,190,71,35,351.0
362,0.0,1,0,3,0.1001727115716753,0.2469775474956822,0.5958549222797928,0.0,0.0,0.056994818652849735,0.5060449050086355,0.16666666666666666,0.0,0.16228070175438594,353.0,1,1,75,8.542,0.02978400591639285,58,143,345,0,0,33,293,228,38,0,37,205.0
363,0.0,0,0,3,0.04769560557341908,0.004287245444801715,0.0,0.9426580921757772,0.0,0.0053590568060021436,0.2202572347266881,0.463768115942029,0.1932367149758454,0.05314009661835749,405.0,1,1,172,7.792000000000002,0.5845802117992945,89,8,0,1759,0,10,411,414,192,80,22,230.0
364,0.0009454850877,0,0,0,0.3395201448619285,0.08374830239927569,0.4803078315980082,0.015391579900407425,0.007243096423721141,0.07378904481665913,0.04436396559529199,0.5107731305449936,0.09505703422053233,0.025348542458808614,1061.0,0,0,88,0.833,0.0,750,185,1061,34,16,163,98,789,403,75,20,483.0
365,0.6165762052,0,2,1,0.649155722326454,0.027204502814258912,0.2696998123827392,0.00797373358348968,0.0032833020637898693,0.042682926829268296,0.11913696060037525,0.22693032015065914,0.04519774011299435,0.06779661016949153,994.0,0,0,1929,3.083,0.4549053011323781,1384,58,575,17,7,91,254,1062,241,48,72,478.0
366,0.6493379572,0,0,1,0.2272727272727273,0.19900221729490025,0.3664079822616408,0.1945676274944568,0.0,0.012749445676274944,0.23835920177383596,0.22007042253521128,0.08450704225352113,0.16549295774647887,641.0,1,1,85,9.083,0.015542722279922594,410,359,661,351,0,23,430,568,125,48,94,363.0
367,0.0,0,0,4,0.4519528828270304,0.11779293242405454,0.07067575945443272,0.3595784252944823,0.0,0.0,0.17296962182269066,0.17714285714285713,0.06571428571428571,0.5185714285714286,756.0,1,1,107,24.458,0.2615075574464224,729,190,114,580,0,0,279,700,124,46,363,388.0
368,0.0,0,0,0,0.0,0.0,0.14483319772172498,0.8226200162733929,0.0,0.03254678600488202,0.531326281529699,0.657051282051282,0.14743589743589744,0.17307692307692307,335.0,1,1,16,15.542,0.07543762197422244,0,0,178,1011,0,40,653,312,205,46,54,197.0
369,0.01962790304,2,0,3,0.984036488027366,0.0034207525655644247,0.0,0.0,0.0,0.012542759407069556,0.05473204104903079,0.4814814814814815,0.19528619528619529,0.016835016835016838,650.0,0,1,268,2.708,0.4514403606632537,863,3,0,0,0,11,48,297,143,58,5,321.0
370,0.007685858025,0,0,1,0.8646288209606987,0.0,0.0,0.11189956331877728,0.0,0.023471615720524017,0.07368995633187772,0.3922829581993569,0.0,0.03536977491961415,780.0,0,0,231,0.0,0.0,1584,0,0,205,0,43,135,622,244,0,22,403.0
371,0.003212935997,0,0,1,0.8765151515151515,0.030303030303030307,0.042424242424242434,0.04393939393939394,0.0,0.006818181818181818,0.07954545454545454,0.3370473537604457,0.09749303621169916,0.0,710.0,1,0,862,8.0,0.3377602464755859,1157,40,56,58,0,9,105,359,121,35,0,336.0
372,0.0009958947001,0,0,1,0.4965317919075145,0.0,0.059537572254335265,0.4323699421965318,0.0,0.011560693641618495,0.146242774566474,0.3333333333333333,0.1251646903820817,0.17523056653491434,1076.0,1,1,445,44.833,0.110870775021347,859,0,103,748,0,20,253,759,253,95,133,518.0
373,0.011451726370000002,0,0,1,0.8644688644688645,0.0,0.019536019536019536,0.09035409035409037,0.0,0.02564102564102564,0.009157509157509158,0.5018867924528302,0.05660377358490566,0.0,702.0,0,0,124,1.125,0.5283951236642753,1416,0,32,148,0,42,15,530,266,30,0,302.0
374,0.005727548116,0,0,0,0.20587036282103546,0.14064410925397472,0.10273134936812067,0.3921728495719527,0.0,0.15858132898491642,0.07827150428047289,0.5788643533123028,0.1529968454258675,0.011041009463722398,1178.0,0,0,31,0.333,0.14263278126784695,505,345,252,962,0,389,192,634,367,97,7,619.0
375,0.0,0,0,0,0.04924874791318865,0.01919866444073456,0.04257095158597663,0.8447412353923205,0.0,0.04424040066777963,0.06343906510851419,0.3233695652173913,0.06793478260869565,0.11141304347826086,558.0,1,1,56,11.25,0.554321608040201,59,23,51,1012,0,53,76,368,119,25,41,301.0
376,0.24727773,0,0,0,0.8039215686274509,0.01715686274509804,0.036764705882352935,0.0661764705882353,0.0,0.07598039215686274,0.05269607843137255,0.23,0.0325,0.0425,605.0,0,0,329,2.833,0.05513180163679776,656,14,30,54,0,62,43,400,92,13,17,288.0
377,0.04839567537,0,0,0,0.8346513299784328,0.0,0.04601006470165349,0.11933860531991372,0.0,0.0,0.07476635514018691,0.4703476482617587,0.02862985685071575,0.038854805725971366,492.0,0,0,144,2.708,0.7016741699493528,1161,0,64,166,0,0,104,489,230,14,19,217.0
378,0.0004121590768000001,0,0,0,0.16057233704292528,0.0,0.0,0.8394276629570747,0.0,0.0,0.1383147853736089,0.2466367713004484,0.13901345291479822,0.18834080717488788,309.0,1,1,38,17.375,0.061772265317610486,101,0,0,528,0,0,87,223,55,31,42,164.0
379,0.0,0,0,0,0.6327913279132791,0.1348238482384824,0.0,0.14634146341463414,0.011517615176151762,0.07452574525745258,0.06775067750677506,0.3799283154121864,0.0,0.025089605734767026,692.0,0,0,214,0.0,0.7639238232123607,934,199,0,216,17,110,100,558,212,0,14,376.0
380,0.039246024680000005,0,0,1,0.8445022771633052,0.026024723487312947,0.0,0.10930383864671438,0.0,0.02016916070266753,0.2316200390370852,0.3188622754491018,0.08233532934131736,0.11826347305389223,864.0,0,0,138,0.0,0.0,1298,40,0,168,0,31,356,668,213,55,79,458.0
381,0.02530577688,0,0,0,0.5633187772925764,0.11965065502183404,0.0,0.30131004366812225,0.0,0.01572052401746725,0.2052401746724891,0.4175,0.18,0.065,485.0,0,0,301,0.0,0.04710410557184752,645,137,0,345,0,18,235,400,167,72,26,256.0
382,0.0,0,0,1,0.5162840363053924,0.03737319807794982,0.0202883075280299,0.39455419113721296,0.0,0.031500266951414835,0.06780565936999466,0.2311320754716981,0.042452830188679236,0.110062893081761,743.0,1,1,365,4.708,0.36726237598746825,967,70,38,739,0,59,127,636,147,27,70,405.0
383,0.006122025431,1,0,1,0.017874875868917582,0.9513406156901688,0.018867924528301886,0.008937437934458791,0.0,0.0029791459781529296,0.4141012909632572,0.18401486988847585,0.16171003717472118,0.3866171003717472,226.0,0,0,150,0.0,0.06170909632276311,18,958,19,9,0,3,417,538,99,87,208,134.0
384,0.0,0,0,0,0.01892744479495268,0.9690851735015772,0.001892744479495268,0.0,0.0,0.010094637223974764,0.061198738170347,0.4573170731707317,0.266260162601626,0.08943089430894309,436.0,1,1,3,18.25,0.1974398314593877,30,1536,3,0,0,16,97,492,225,131,44,255.0
385,0.0,1,0,3,0.0,0.9772727272727272,0.0,0.022727272727272728,0.0,0.0,0.8143939393939394,0.4357541899441341,0.223463687150838,0.4748603351955307,249.0,1,1,42,14.292,0.5360359767828075,0,516,0,12,0,0,430,179,78,40,85,153.0
386,0.0009874472274,0,0,0,0.9178082191780822,0.0,0.0,0.043203371970495265,0.0,0.03898840885142255,0.05584826132771338,0.14343434343434344,0.016161616161616158,0.0505050505050505,580.0,0,0,101,3.458,0.8506033969010727,871,0,0,41,0,37,53,495,71,8,25,301.0
387,0.0004148810500000001,0,0,0,0.7738791423001949,0.02144249512670565,0.0825211176088369,0.06952566601689407,0.0,0.05263157894736842,0.08966861598440545,0.16055045871559634,0.0,0.26758409785932724,877.0,1,0,245,14.292,0.07106332816481853,1191,33,127,107,0,81,138,654,105,0,175,394.0
388,0.05244476895,0,0,1,0.15521978021978022,0.0,0.0,0.8447802197802198,0.0,0.0,0.08241758241758243,0.6666666666666666,0.3333333333333333,0.021164021164021163,655.0,0,1,88,0.958,0.0,113,0,0,615,0,0,60,189,126,63,4,336.0
389,0.0,0,0,0,0.4306436990027199,0.20670897552130554,0.006346328195829557,0.3563009972801451,0.0,0.0,0.19764279238440616,0.17633928571428573,0.05803571428571429,0.16071428571428573,437.0,0,1,56,2.208,0.0,475,228,7,393,0,0,218,448,79,26,72,234.0
390,0.0,1,0,2,0.5461187214611872,0.0,0.2575342465753425,0.1598173515981735,0.0,0.0365296803652968,0.1817351598173516,0.288135593220339,0.0,0.0,491.0,1,1,704,8.0,0.27635756603711825,598,0,282,175,0,40,199,354,102,0,0,244.0
391,0.0,0,0,1,0.12637969094922738,0.024834437086092717,0.20198675496688745,0.6158940397350994,0.0,0.030905077262693162,0.16390728476821192,0.4336134453781513,0.09747899159663866,0.1411764705882353,650.0,1,1,100,17.375,0.07226608668176815,229,45,366,1116,0,56,297,595,258,58,84,348.0
392,0.5396115059000001,0,0,0,0.0183982683982684,0.9816017316017316,0.0,0.0,0.0,0.0,0.3225108225108225,0.2786377708978328,0.2786377708978328,0.346749226006192,238.0,1,1,6,16.833,0.2203890539171217,17,907,0,0,0,0,298,323,90,90,112,133.0
393,0.158283727,0,0,0,0.4504662004662005,0.02156177156177156,0.015151515151515154,0.5128205128205128,0.0,0.0,0.0,0.2289377289377289,0.0,0.05128205128205128,921.0,0,0,28,0.0,0.0,773,37,26,880,0,0,0,546,125,0,28,469.0
394,0.0,2,0,1,0.005037783375314861,0.9093198992443324,0.0,0.08564231738035265,0.0,0.0,0.401343408900084,0.3814180929095353,0.254278728606357,0.26405867970660146,333.0,1,1,110,30.667,0.0727563025210084,6,1083,0,102,0,0,478,409,156,104,108,181.0
395,0.1794465529,0,0,0,0.8581363004172462,0.0,0.12517385257301808,0.016689847009735744,0.0,0.0,0.03755215577190543,0.3727598566308244,0.11469534050179213,0.028673835125448032,448.0,0,0,456,4.208,0.23443206720233745,617,0,90,12,0,0,27,279,104,32,8,212.0
396,1.833294567,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.7418604651162791,0.7605633802816901,0.7605633802816901,0.5352112676056338,1.0,1,1,0,8.75,0.0,0,430,0,0,0,0,319,142,108,108,76,0.0
397,0.02683591969,1,0,2,0.4795918367346938,0.0,0.007653061224489796,0.5127551020408163,0.0,0.0,0.08078231292517007,0.13720316622691292,0.0395778364116095,0.12928759894459102,453.0,1,1,91,12.417,0.11972230358400382,564,0,9,603,0,0,95,379,52,15,49,231.0
398,0.1207128303,2,0,3,0.4806547619047619,0.21354166666666666,0.024553571428571428,0.26711309523809523,0.0,0.014136904761904762,0.1644345238095238,0.2372549019607843,0.09215686274509803,0.023529411764705882,553.0,0,1,251,1.083,0.027493214254443617,646,287,33,359,0,19,221,510,121,47,12,303.0
399,0.01015511125,0,0,1,0.6162988115449916,0.06876061120543292,0.011035653650254669,0.2572156196943973,0.0,0.0466893039049236,0.04414261460101868,0.33665835411471323,0.012468827930174564,0.037406483790523685,705.0,0,0,7,0.0,0.24815950920245397,726,81,13,303,0,55,52,401,135,5,15,373.0
400,0.0,1,0,0,0.4327009936766034,0.17524841915085818,0.14814814814814814,0.16169828364950314,0.0,0.08220415537488708,0.03974706413730804,0.3824228028503563,0.14251781472684086,0.09263657957244656,548.0,1,1,719,11.625,0.0014740767126194545,479,194,164,179,0,91,44,421,161,60,39,302.0
401,0.1286484453,0,0,0,0.7728026533996684,0.00746268656716418,0.14759535655058045,0.06053067993366501,0.0,0.011608623548922056,0.03814262023217247,0.3507972665148064,0.05239179954441914,0.006833712984054671,778.0,0,0,20,1.083,0.18469707632269208,932,9,178,73,0,14,46,439,154,23,3,339.0
402,0.0,0,0,0,0.8271759549154665,0.0050093926111458974,0.11709455228553538,0.017532874139010644,0.0,0.033187226048841584,0.01878522229179712,0.5854166666666667,0.08333333333333333,0.02708333333333333,688.0,0,0,48,0.0,0.8589373346527456,1321,8,187,28,0,53,30,480,281,40,13,294.0
403,0.1375344151,0,0,0,0.8805970149253731,0.06467661691542287,0.02155887230514096,0.009950248756218905,0.0,0.023217247097844108,0.05555555555555555,0.4366197183098591,0.04460093896713615,0.018779342723004692,715.0,0,1,94,1.375,0.004703718767130605,1062,78,26,12,0,28,67,426,186,19,8,330.0
404,0.0,0,0,1,0.8762690355329951,0.04187817258883249,0.034263959390862936,0.024746192893401017,0.0,0.022842639593908632,0.036802030456852784,0.19583333333333333,0.02083333333333333,0.15694444444444444,989.0,1,0,451,35.875,0.11604195138430352,1381,66,54,39,0,36,58,720,141,15,113,423.0
405,0.0,0,0,0,0.5687022900763359,0.02099236641221374,0.17461832061068702,0.2261450381679389,0.0,0.009541984732824428,0.0935114503816794,0.42028985507246375,0.06763285024154589,0.28743961352657005,375.0,1,1,11,16.667,0.1751549837206572,596,22,183,237,0,10,98,414,174,28,119,195.0
406,0.0,0,0,0,0.0874751491053678,0.4731610337972167,0.0,0.4115308151093439,0.0,0.02783300198807157,0.2027833001988072,0.4935897435897436,0.3012820512820513,0.25,146.0,1,1,7,9.083,0.023149119712807087,44,238,0,207,0,14,102,156,77,47,39,85.0
407,0.0,0,0,1,0.0,0.9889746416758544,0.0,0.011025358324145534,0.0,0.0,0.03858875413450937,0.2406876790830945,0.21203438395415472,0.23209169054441264,285.0,1,1,27,20.042,0.03013399167027875,0,897,0,10,0,0,35,349,84,74,81,163.0
408,0.05745581472,0,0,0,0.1908713692946058,0.03042876901798064,0.022130013831258646,0.7565698478561549,0.0,0.0,0.2365145228215768,0.36693548387096775,0.1129032258064516,0.028225806451612906,469.0,0,1,11,1.208,0.1631767591020562,138,22,16,547,0,0,171,248,91,28,7,244.0
409,0.010395304240000002,0,0,0,0.9328147100424328,0.0,0.04101838755304102,0.02616690240452617,0.0,0.0,0.0685997171145686,0.3892339544513457,0.016563146997929608,0.0,686.0,0,0,14,1.125,0.4923752262466973,1319,0,58,37,0,0,97,483,188,8,0,301.0
410,0.002192962681,0,0,0,0.4392833443928335,0.1300597213005972,0.15925680159256805,0.25746516257465163,0.0,0.013934970139349702,0.008626410086264101,0.5971896955503513,0.09133489461358314,0.0,859.0,0,0,29,0.0,0.0,662,196,240,388,0,21,13,427,255,39,0,440.0
411,0.03748858779,0,0,1,0.7081021087680355,0.0,0.0,0.2918978912319645,0.0,0.0,0.04772475027746948,0.5190311418685121,0.09688581314878893,0.020761245674740483,451.0,0,0,199,0.0,0.3305529811553908,638,0,0,263,0,0,43,289,150,28,6,229.0
412,0.1798226598,0,0,1,0.8240343347639485,0.03862660944206009,0.007510729613733906,0.10836909871244636,0.0,0.02145922746781116,0.04828326180257511,0.29925187032418954,0.14214463840399005,0.024937655860349132,438.0,0,0,980,0.0,0.3390687361419069,768,36,7,101,0,20,45,401,120,57,10,213.0
413,0.02859291644,0,0,2,0.8604014598540146,0.0,0.0,0.10036496350364964,0.0,0.03923357664233577,0.06934306569343067,0.4187817258883249,0.07614213197969544,0.022842639593908632,458.0,0,0,152,0.0,0.0,943,0,0,110,0,43,76,394,165,30,9,227.0
414,0.0,0,0,0,0.4364303178484107,0.11491442542787285,0.011002444987775063,0.4376528117359413,0.0,0.0,0.3655256723716381,0.4395973154362416,0.2080536912751678,0.010067114093959731,385.0,0,0,81,0.0,0.5322924059616749,357,94,9,358,0,0,299,298,131,62,3,214.0
415,0.0013760593290000002,0,0,0,0.03213507625272331,0.9172113289760347,0.0266884531590414,0.017429193899782137,0.0,0.006535947712418301,0.6285403050108932,0.2965779467680608,0.2826362484157161,0.6007604562737643,540.0,1,1,395,43.25,0.013273190627745568,59,1684,49,32,0,12,1154,789,234,223,474,304.0
416,0.002433110079,1,0,0,0.13347457627118645,0.7743644067796609,0.034957627118644065,0.046610169491525424,0.0,0.01059322033898305,0.3569915254237288,0.1793372319688109,0.11500974658869395,0.378167641325536,462.0,1,1,54,19.25,0.09956980941091853,126,731,33,44,0,10,337,513,92,59,194,253.0
417,0.0,0,0,0,0.31280193236714976,0.2753623188405797,0.0,0.35869565217391297,0.01932367149758454,0.033816425120772944,0.2318840579710145,0.4030418250950569,0.20532319391634984,0.07984790874524715,470.0,0,0,184,0.0,0.09780021637216008,259,228,0,297,16,28,192,263,106,54,21,275.0
418,0.002482859872,0,0,0,0.7034178610804851,0.08930540242557883,0.15325248070562295,0.016538037486218304,0.0,0.037486218302094816,0.13009922822491732,0.2611607142857143,0.03571428571428571,0.38169642857142855,660.0,1,0,81,46.75,0.0612582580962645,638,81,139,15,0,34,118,448,117,16,171,282.0
419,0.000663676866,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.3755868544600939,0.13953488372093026,0.12790697674418605,0.5,137.0,1,1,5,24.458,0.14651415373193832,0,213,0,0,0,0,80,86,12,11,43,82.0
420,0.0,0,0,2,0.03474676089517078,0.0,0.012367491166077738,0.952296819787986,0.0,0.0005889281507656067,0.2820965842167256,0.5728155339805825,0.1407766990291262,0.1383495145631068,576.0,1,1,11,14.417,0.025586870715324398,59,0,21,1617,0,1,479,412,236,58,57,314.0
421,0.0,1,0,2,0.16753536857781087,0.05063291139240506,0.16530156366344007,0.5755770662695457,0.0,0.04095309009679821,0.10796723752792256,0.37446808510638296,0.09787234042553193,0.2297872340425532,689.0,1,1,85,33.208,0.10792398954536953,225,68,222,773,0,55,145,470,176,46,108,392.0
422,0.0,0,0,1,0.0038350910834132313,0.972195589645254,0.0,0.0,0.023969319271332692,0.0,0.3547459252157239,0.1921487603305785,0.1921487603305785,0.3347107438016529,267.0,1,1,35,14.667,0.0947022456809129,4,1014,0,0,25,0,370,484,93,93,162,155.0
423,0.0,0,0,0,0.5970042796005706,0.060627674750356624,0.12553495007132667,0.21683309557774608,0.0,0.0,0.02211126961483595,0.4700239808153477,0.0,0.02158273381294964,767.0,0,0,25,0.292,0.0,837,85,176,304,0,0,31,417,196,0,9,380.0
424,0.0,1,0,2,0.03153153153153153,0.0,0.0,0.9684684684684683,0.0,0.0,0.30244530244530243,0.5824634655532359,0.07306889352818371,0.2755741127348643,425.0,1,1,37,11.0,0.04705256159127447,49,0,0,1505,0,0,470,479,279,35,132,236.0
425,0.0,1,0,3,0.0,0.017647058823529408,0.0,0.9823529411764704,0.0,0.0,0.3464052287581699,0.35625,0.14791666666666667,0.2625,544.0,1,1,148,16.208,0.036383676541749566,0,27,0,1503,0,0,530,480,171,71,126,301.0
426,0.0,0,0,0,0.28793418647166363,0.0,0.0,0.6992687385740403,0.0,0.01279707495429616,0.13985374771480805,0.4669603524229075,0.12334801762114538,0.07488986784140969,592.0,1,1,31,6.082999999999998,0.13404236732911112,315,0,0,765,0,14,153,454,212,56,34,311.0
427,0.001148968611,0,0,0,0.8491847826086957,0.03804347826086957,0.01358695652173913,0.08559782608695653,0.0,0.01358695652173913,0.04891304347826087,0.2771929824561403,0.03508771929824561,0.038596491228070184,337.0,0,1,5,0.0,0.02653566665759466,625,28,10,63,0,10,36,285,79,10,11,176.0
428,0.0,0,0,1,0.3707052441229656,0.039783001808318265,0.2314647377938517,0.35804701627486435,0.0,0.0,0.2848101265822785,0.16802168021680214,0.0,0.07046070460704608,413.0,1,1,39,9.083,0.10969658027428443,410,44,256,396,0,0,315,369,62,0,26,205.0
429,0.0,0,0,2,0.04316546762589928,0.6918465227817746,0.0,0.26498800959232616,0.0,0.0,0.42326139088729015,0.4538745387453874,0.3025830258302583,0.3136531365313653,344.0,1,1,25,14.042,0.10361514580931486,36,577,0,221,0,0,353,271,123,82,85,202.0
430,0.0,0,0,1,0.953130121271714,0.0,0.0022943297279580466,0.04457554900032777,0.0,0.0,0.08030154047853164,0.3490488006617039,0.03556658395368073,0.03391232423490488,1543.0,0,0,455,0.0,0.8608988077040659,2908,0,7,136,0,0,245,1209,422,43,41,765.0
431,0.09515175357,0,0,0,0.8968668407310705,0.0039164490861618795,0.0,0.09921671018276762,0.0,0.0,0.11488250652741515,0.2552552552552553,0.05705705705705705,0.009009009009009007,373.0,0,0,438,0.0,0.8428784330423675,687,3,0,76,0,0,88,333,85,19,3,183.0
432,0.2065996046,0,0,0,0.7839673913043478,0.001358695652173913,0.007472826086956522,0.20108695652173916,0.0,0.006114130434782609,0.012228260869565218,0.3538732394366197,0.014084507042253518,0.035211267605633804,638.0,0,0,95,0.0,0.013930192518391005,1154,2,11,296,0,9,18,568,201,8,20,322.0
433,0.5279399319,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.2372188139059305,0.0776255707762557,0.0776255707762557,0.1232876712328767,223.0,0,0,20,0.0,0.4702150158618259,0,489,0,0,0,0,116,219,17,17,27,146.0
434,0.01486527743,0,0,0,0.05718954248366012,0.5735294117647058,0.0,0.3545751633986928,0.0,0.014705882352941175,0.3725490196078432,0.3674418604651163,0.15348837209302327,0.21395348837209305,227.0,0,0,174,0.0,0.48439427584505296,35,351,0,217,0,9,228,215,79,33,46,124.0
435,0.16979766429999998,2,2,6,0.4136546184738956,0.4939759036144578,0.0,0.053212851405622486,0.0391566265060241,0.0,0.0,0.1842696629213483,0.0,0.06741573033707865,476.0,0,0,6903,0.0,0.0,412,492,0,53,39,0,0,445,82,0,30,264.0
436,0.01960933345,0,0,0,0.19964664310954064,0.0624263839811543,0.14664310954063606,0.5730270906949352,0.0,0.01825677267373381,0.08303886925795052,0.4766536964980545,0.08171206225680934,0.07587548638132295,887.0,0,1,71,1.6669999999999998,0.0,339,106,249,973,0,31,141,514,245,42,39,470.0
437,0.09320579209,0,0,0,0.03549060542797495,0.7171189979123174,0.0,0.2473903966597077,0.0,0.0,0.12734864300626306,0.5267175572519084,0.267175572519084,0.23282442748091606,482.0,1,1,649,8.167,0.6104834242615089,34,687,0,237,0,0,122,262,138,70,61,279.0
438,0.001560550656,0,0,0,0.5339321357285429,0.2385229540918164,0.0718562874251497,0.12974051896207586,0.0,0.02594810379241517,0.3413173652694611,0.09,0.018000000000000002,0.498,723.0,1,1,100,32.458,0.07692326568673158,535,239,72,130,0,26,342,500,45,9,249,355.0
439,0.002180681632,0,0,1,0.008284023668639055,0.0,0.0,0.9727810650887574,0.0,0.01893491124260355,0.15088757396449706,0.6501305483028721,0.23237597911227156,0.17754569190600522,360.0,1,1,17,13.042,0.035788446452772904,14,0,0,1644,0,32,255,383,249,89,68,196.0
440,0.0,0,0,3,0.0,0.9843290891283056,0.0,0.0,0.0,0.015670910871694418,0.8491674828599413,0.5555555555555556,0.4656084656084656,0.4523809523809524,306.0,0,0,14,0.0,0.3248167073983559,0,1005,0,0,0,16,867,378,210,176,171,181.0
441,0.0,0,0,2,0.5745047372954349,0.0008613264427217916,0.2084409991386736,0.21102497846683893,0.0,0.00516795865633075,0.13608957795004306,0.3855072463768116,0.09855072463768116,0.031884057971014484,730.0,1,1,65,6.167000000000002,0.5098314027783504,667,1,242,245,0,6,158,345,133,34,11,422.0
442,0.07786540366,0,0,2,0.4059161873459326,0.03533278553820871,0.0,0.4494658997534922,0.0,0.10928512736236648,0.16680361544782252,0.37735849056603776,0.0330188679245283,0.10377358490566037,385.0,1,1,376,1.0,0.1209645613837399,494,43,0,547,0,133,203,424,160,14,44,191.0
443,0.0,1,0,1,0.2928692699490662,0.2071307300509338,0.0,0.5,0.0,0.0,0.00764006791171477,0.4278728606356968,0.0,0.07090464547677261,611.0,1,1,80,9.75,0.018120542548268004,345,244,0,589,0,0,9,409,175,0,29,281.0
444,0.0,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.05562742561448901,0.17804154302670624,0.10089020771513353,0.198813056379822,418.0,1,1,21,46.333,0.05352148099596832,0,773,0,0,0,0,43,337,60,34,67,240.0
445,0.0,0,0,2,0.5464159811985899,0.3043478260869565,0.09870740305522914,0.0,0.0,0.050528789659224436,0.0846063454759107,0.18409090909090908,0.075,0.0931818181818182,439.0,1,1,115,2.083,0.18228941684665226,465,259,84,0,0,43,72,440,81,33,41,245.0
446,0.1390867395,0,0,1,0.8989598811292719,0.0,0.03714710252600297,0.0237741456166419,0.0,0.04011887072808321,0.0,0.21694915254237288,0.0,0.0,460.0,0,0,1003,0.0,0.0,605,0,25,16,0,27,0,295,64,0,0,210.0
447,0.0009642901293,0,0,1,0.08333333333333333,0.005,0.013333333333333334,0.8883333333333333,0.0,0.01,0.18166666666666667,0.42892768079800503,0.16957605985037408,0.18453865336658354,538.0,1,1,203,22.583,0.7411037835549024,100,6,16,1066,0,12,218,401,172,68,74,275.0
448,0.0,0,0,0,0.9089171974522292,0.0,0.0,0.07452229299363057,0.016560509554140127,0.0,0.026114649681528664,0.2990506329113924,0.09968354430379747,0.04430379746835443,549.0,0,0,10,0.5,0.0,1427,0,0,117,26,0,41,632,189,63,28,255.0
449,0.0,0,0,0,0.6230975828111012,0.02685765443151298,0.03133393017009848,0.2855863921217547,0.0,0.03312444046553268,0.2784243509400179,0.2914691943127962,0.07819905213270142,0.3293838862559242,708.0,1,0,1770,30.542,0.03184270904146835,696,30,35,319,0,37,311,422,123,33,139,312.0
450,0.1146495157,0,0,0,0.893320518981259,0.0,0.05045651129264776,0.032196059586737144,0.0,0.02402691013935608,0.011532916866890916,0.4453551912568306,0.036885245901639344,0.00273224043715847,970.0,0,0,445,1.167,0.0,1859,0,105,67,0,50,24,732,326,27,2,429.0
451,0.1169243081,0,0,0,0.8861788617886179,0.003613369467028004,0.051490514905149054,0.04697380307136405,0.0,0.011743450767841012,0.018970189701897015,0.23227752639517346,0.00904977375565611,0.08597285067873303,892.0,0,1,370,4.0,0.0,1962,8,114,104,0,26,42,663,154,6,57,385.0
452,0.2847532226,0,0,0,0.9587939698492464,0.0,0.0,0.02914572864321608,0.0,0.012060301507537688,0.02512562814070352,0.4703947368421053,0.01973684210526316,0.0,838.0,0,0,129,0.0,0.6470207253886011,954,0,0,29,0,12,25,304,143,6,0,384.0
453,0.0,0,0,0,0.10058027079303676,0.0183752417794971,0.0,0.8810444874274661,0.0,0.0,0.25918762088974856,0.3136645962732919,0.06832298136645963,0.13043478260869565,400.0,1,1,254,18.958,0.1063003428511089,104,19,0,911,0,0,268,322,101,22,42,213.0
454,0.0,0,0,0,0.07906675307841866,0.8023331173039533,0.0,0.0,0.0,0.118600129617628,0.3350615683732988,0.42857142857142855,0.28361344537815125,0.15546218487394958,440.0,1,1,2,1.125,0.4607033963612808,122,1238,0,0,0,183,517,476,204,135,74,254.0
